Date,USD,JPY,GBP,CHF,AUD,CAD,CNY,HKD,KRW,MYR,NZD,PHP,SGD,THB,ZAR
14/01/2000,1.0225,108.05,0.6221,1.613,1.5332,1.4819,N/A,7.9547,1149.97,N/A,1.9595,N/A,1.713,N/A,6.2096
13/01/2000,1.0276,108.89,0.6255,1.6111,1.545,1.4897,N/A,7.9976,1167.01,N/A,1.9645,N/A,1.7139,N/A,6.2303
12/01/2000,1.0308,109.1,0.6253,1.6098,1.5653,1.5017,N/A,8.0128,1178.5,N/A,1.9882,N/A,1.7185,N/A,6.2656
11/01/2000,1.0256,108.85,0.6251,1.6093,1.5664,1.4963,N/A,7.9784,1175.51,N/A,1.9866,N/A,1.7135,N/A,6.2305
10/01/2000,1.0229,107.26,0.6249,1.6089,1.5587,1.4873,N/A,7.9471,1157.84,N/A,1.9783,N/A,1.6975,N/A,6.2223
7/01/2000,1.0284,108.09,0.6262,1.6079,1.5738,1.501,N/A,8.003,1169.52,N/A,1.9942,N/A,1.7096,N/A,6.2393
6/01/2000,1.0388,108.72,0.6302,1.6068,1.5828,1.5091,N/A,8.0843,1191.9,N/A,2.0064,N/A,1.7291,N/A,6.3304
5/01/2000,1.0368,107.34,0.6324,1.606,1.5773,1.5065,N/A,8.0629,1176.08,N/A,1.9956,N/A,1.7159,N/A,6.296
4/01/2000,1.0305,105.88,0.6296,1.6053,1.5677,1.4936,N/A,8.0201,1157.32,N/A,1.9745,N/A,1.7047,N/A,6.3087
3/01/2000,1.009,102.75,0.6246,1.6043,1.5346,1.4577,N/A,7.8624,1140.02,N/A,1.9331,N/A,1.6769,N/A,6.2013
30/12/1999,1.0046,102.73,0.6217,1.6051,1.5422,1.4608,N/A,7.8033,1137.28,N/A,1.9357,N/A,1.6718,N/A,6.187
29/12/1999,1.0072,103.02,0.6226,1.6059,1.5532,1.4613,N/A,7.8348,1151.31,N/A,1.9321,N/A,1.6781,N/A,6.1993
28/12/1999,1.0089,103.13,0.6249,1.6057,1.5667,1.4678,N/A,7.8646,1156.18,N/A,1.9573,N/A,1.6859,N/A,6.2124
27/12/1999,1.0134,103.75,0.6267,1.6046,1.5749,1.4868,N/A,7.8713,1148.23,N/A,1.9641,N/A,1.6911,N/A,6.2347
24/12/1999,1.0142,104.29,0.6267,1.6043,1.5781,1.4919,N/A,7.8788,1147.78,N/A,1.9676,N/A,1.6939,N/A,6.243
23/12/1999,1.0089,102.52,0.6265,1.6011,1.5676,1.489,N/A,7.8418,1141.13,N/A,1.9573,N/A,1.6862,N/A,6.2012
22/12/1999,1.0074,102.48,0.6253,1.599,1.5612,1.4877,N/A,7.826,1139.65,N/A,1.9527,N/A,1.6777,N/A,6.1905
21/12/1999,1.0084,103.07,0.6276,1.5994,1.5685,1.4932,N/A,7.8476,1145.25,N/A,1.9565,N/A,1.6844,N/A,6.1933
20/12/1999,1.0096,103.84,0.628,1.6004,1.5713,1.4944,N/A,7.839,1144.48,N/A,1.9968,N/A,1.685,N/A,6.1954
17/12/1999,1.0128,104.68,0.6287,1.6028,1.5723,1.4963,N/A,7.9128,1150.58,N/A,1.9949,N/A,1.705,N/A,6.2166
16/12/1999,1.0146,104.47,0.6286,1.6016,1.5864,1.504,N/A,7.8881,1147.24,N/A,2.0207,N/A,1.6985,N/A,6.2357
15/12/1999,1.0021,103.7,0.6241,1.6001,1.5779,1.4867,N/A,7.7914,1136.66,N/A,2.031,N/A,1.6806,N/A,6.1449
14/12/1999,1.0038,104.06,0.6215,1.6017,1.5795,1.4866,N/A,7.8023,1137.53,N/A,2.0234,N/A,1.6852,N/A,6.1558
13/12/1999,1.0128,103.95,0.6238,1.602,1.5924,1.4966,N/A,7.8709,1141.99,N/A,2.0552,N/A,1.6988,N/A,6.1983
10/12/1999,1.0141,103.81,0.6247,1.5984,1.5972,1.4968,N/A,7.885,1148.91,N/A,2.0376,N/A,1.7018,N/A,6.2169
9/12/1999,1.0175,104.4,0.6261,1.5991,1.5901,1.5046,N/A,7.9027,1148.48,N/A,2.0026,N/A,1.7066,N/A,6.2566
8/12/1999,1.0236,105.32,0.6294,1.6014,1.6061,1.5134,N/A,7.9602,1151.43,N/A,2.0122,N/A,1.7197,N/A,6.2979
7/12/1999,1.0239,105.05,0.6302,1.5999,1.6077,1.5087,N/A,7.9546,1166.22,N/A,2.0152,N/A,1.7175,N/A,6.2985
6/12/1999,1.0182,104.62,0.631,1.5969,1.6069,1.5078,N/A,7.9058,1169.65,N/A,2.0162,N/A,1.7099,N/A,6.2772
3/12/1999,1.0015,102.57,0.6255,1.5967,1.5872,1.4823,N/A,7.7942,1153.11,N/A,1.9865,N/A,1.6909,N/A,6.1742
2/12/1999,1.0057,103.03,0.6292,1.5999,1.5843,1.4877,N/A,7.8256,1157.72,N/A,1.9698,N/A,1.6971,N/A,6.1893
1/12/1999,1.0091,103.35,0.6304,1.6007,1.5839,1.4882,N/A,7.8525,1169.58,N/A,1.9744,N/A,1.6984,N/A,6.1999
30/11/1999,1.0097,103,0.6325,1.6021,1.5918,1.4868,N/A,7.8474,1171.31,N/A,1.9759,N/A,1.699,N/A,6.2369
29/11/1999,1.0077,102.82,0.6297,1.6029,1.5808,1.4837,N/A,7.8521,1170.92,N/A,1.9664,N/A,1.6966,N/A,6.1994
26/11/1999,1.0101,104.86,0.6301,1.6012,1.5855,1.4809,N/A,7.8555,1171.46,N/A,1.978,N/A,1.6903,N/A,6.1886
25/11/1999,1.0194,106.25,0.6312,1.5999,1.6082,1.4971,N/A,7.9226,1180.64,N/A,1.9872,N/A,1.7047,N/A,6.2598
24/11/1999,1.0215,106.62,0.6331,1.5997,1.6147,1.4981,N/A,7.94,1187.16,N/A,2.0012,N/A,1.7018,N/A,6.2654
23/11/1999,1.0315,107.98,0.6348,1.6009,1.6194,1.511,N/A,8.0164,1206.17,N/A,2.0125,N/A,1.7218,N/A,6.3252
22/11/1999,1.0311,108.35,0.6361,1.6029,1.6152,1.5089,N/A,8.0106,1209.09,N/A,2.0205,N/A,1.7222,N/A,6.3304
19/11/1999,1.0279,109.1,0.6353,1.6032,1.608,1.5053,N/A,8.0091,1210.33,N/A,2.0216,N/A,1.7205,N/A,6.3296
18/11/1999,1.038,109.63,0.6397,1.602,1.623,1.522,N/A,8.0597,1217.02,N/A,2.0242,N/A,1.7319,N/A,6.378
17/11/1999,1.0408,109.58,0.64,1.6015,1.62,1.5238,N/A,8.0924,1224.51,N/A,2.0161,N/A,1.7373,N/A,6.4061
16/11/1999,1.0336,109.42,0.6369,1.6047,1.6076,1.515,N/A,8.0364,1218,N/A,1.9927,N/A,1.7274,N/A,6.3561
15/11/1999,1.0301,107.99,0.6371,1.6057,1.5989,1.5076,N/A,8.0065,1216.61,N/A,1.9769,N/A,1.7157,N/A,6.3165
12/11/1999,1.0308,108.22,0.638,1.6078,1.6021,1.5082,N/A,8.0117,1205.92,N/A,2.0004,N/A,1.7186,N/A,6.3157
11/11/1999,1.0406,109.3,0.6414,1.6085,1.6205,1.5275,N/A,8.0911,1221.27,N/A,2.0279,N/A,1.7436,N/A,6.3798
10/11/1999,1.0402,109.33,0.6416,1.6079,1.6249,1.5289,N/A,8.0845,1227.1,N/A,2.031,N/A,1.7405,N/A,6.366
9/11/1999,1.0424,109.37,0.6415,1.6087,1.6372,1.532,N/A,8.1041,1235.78,N/A,2.0467,N/A,1.741,N/A,6.3706
8/11/1999,1.0405,110.36,0.6412,1.61,1.6262,1.526,N/A,8.0886,1231.63,N/A,2.0372,N/A,1.7381,N/A,6.3739
5/11/1999,1.0408,109.79,0.6397,1.6137,1.6359,1.5176,N/A,8.0865,1234.15,N/A,2.0306,N/A,1.7354,N/A,6.4211
4/11/1999,1.0504,110,0.6389,1.6115,1.6499,1.5378,N/A,8.165,1243.62,N/A,2.0572,N/A,1.7502,N/A,6.4426
3/11/1999,1.0491,109.17,0.6361,1.6077,1.6284,1.541,N/A,8.152,1249.48,N/A,2.0464,N/A,1.751,N/A,6.4551
2/11/1999,1.0507,110.12,0.6382,1.6051,1.6393,1.5395,N/A,8.172,1254.86,N/A,2.0628,N/A,1.7514,N/A,6.4592
1/11/1999,1.0572,110.23,0.6413,1.6042,1.6554,1.5526,N/A,8.2083,1262.7,N/A,2.0775,N/A,1.7514,N/A,6.493
29/10/1999,1.0453,109.59,0.6393,1.603,1.6361,1.5419,N/A,8.1262,1254.44,N/A,2.0589,N/A,1.7408,N/A,6.4262
28/10/1999,1.0534,109.79,0.6415,1.6023,1.6373,1.5508,N/A,8.1828,1263.2,N/A,2.0714,N/A,1.7561,N/A,6.456
27/10/1999,1.0552,109.75,0.6392,1.5995,1.6327,1.554,N/A,8.2077,1267.62,N/A,2.0725,N/A,1.762,N/A,6.4973
26/10/1999,1.0633,111.33,0.6413,1.5989,1.6281,1.5626,N/A,8.2658,1279.99,N/A,2.0581,N/A,1.7724,N/A,6.5372
25/10/1999,1.0683,112.66,0.6433,1.598,1.6419,1.5809,N/A,8.3019,1287.25,N/A,2.0772,N/A,1.7733,N/A,6.5524
22/10/1999,1.0758,113.65,0.6426,1.5972,1.6522,1.5907,N/A,8.3593,1296.79,N/A,2.0902,N/A,1.7907,N/A,6.5973
21/10/1999,1.0797,114.52,0.6446,1.5922,1.6631,1.6072,N/A,8.3739,1300.8,N/A,2.0952,N/A,1.8019,N/A,6.6315
20/10/1999,1.0777,114.44,0.646,1.5912,1.6623,1.6032,N/A,8.3738,1297.73,N/A,2.0947,N/A,1.8065,N/A,6.6063
19/10/1999,1.0818,114.3,0.6474,1.5891,1.6726,1.6155,N/A,8.4089,1303.57,N/A,2.1247,N/A,1.8096,N/A,6.6441
18/10/1999,1.0868,114.23,0.6509,1.5882,1.6877,1.618,N/A,8.4416,1307.72,N/A,2.139,N/A,1.8193,N/A,6.6775
15/10/1999,1.0869,115.15,0.6519,1.5872,1.6769,1.6094,N/A,8.4405,1309.9,N/A,2.1277,N/A,1.8182,N/A,6.66
14/10/1999,1.0758,114.95,0.6499,1.5908,1.6528,1.5946,N/A,8.3599,1299.99,N/A,2.1154,N/A,1.8074,N/A,6.5823
13/10/1999,1.0778,116.24,0.6518,1.5907,1.6395,1.5916,N/A,8.375,1298.93,N/A,2.0819,N/A,1.8186,N/A,6.5854
12/10/1999,1.0668,113.45,0.6459,1.5945,1.6281,1.573,N/A,8.2644,1280.7,N/A,2.0623,N/A,1.7828,N/A,6.4605
11/10/1999,1.0631,113.42,0.6424,1.5949,1.6256,1.5656,N/A,8.2559,1279.49,N/A,2.0625,N/A,1.7811,N/A,6.4583
8/10/1999,1.0657,114.55,0.6451,1.5956,1.6212,1.5656,N/A,8.2774,1282.33,N/A,2.0669,N/A,1.7931,N/A,6.4496
7/10/1999,1.0729,115.48,0.649,1.5924,1.6238,1.5759,N/A,8.3324,1288.97,N/A,2.0535,N/A,1.7994,N/A,6.4712
6/10/1999,1.0737,115.58,0.6488,1.5907,1.6249,1.5774,N/A,8.3413,1292.38,N/A,2.0569,N/A,1.8041,N/A,6.4674
5/10/1999,1.0686,113.98,0.6456,1.5932,1.6053,1.5678,N/A,8.302,1289.39,N/A,2.0405,N/A,1.7917,N/A,6.386
4/10/1999,1.0719,113.6,0.6469,1.5915,1.6259,1.5809,N/A,8.3318,1303.87,N/A,2.0572,N/A,1.8162,N/A,6.4395
1/10/1999,1.0728,113.25,0.6499,1.5985,1.6307,1.57,N/A,8.3318,1303.87,N/A,2.0688,N/A,1.8162,N/A,6.4395
30/09/1999,1.0665,112.67,0.6475,1.5967,1.6395,1.5652,N/A,8.2833,1297.46,N/A,2.0649,N/A,1.8132,N/A,6.4097
29/09/1999,1.0563,112.85,0.643,1.6003,1.6093,1.5444,N/A,8.2045,1285.93,N/A,2.0483,N/A,1.8051,N/A,6.3272
28/09/1999,1.0483,111.31,0.6362,1.6023,1.6074,1.5335,N/A,8.1454,1276.67,N/A,2.0427,N/A,1.7991,N/A,6.2595
27/09/1999,1.0414,109.67,0.6327,1.6019,1.5917,1.5297,N/A,8.0904,1260.86,N/A,2.0106,N/A,1.7747,N/A,6.252
24/09/1999,1.0476,109.4,0.6374,1.6002,1.6101,1.5431,N/A,8.1338,1269.61,N/A,2.0253,N/A,1.79,N/A,6.3275
23/09/1999,1.043,108.45,0.639,1.6039,1.6124,1.534,N/A,8.1035,1260.37,N/A,1.9966,N/A,1.7894,N/A,6.332
22/09/1999,1.0509,109.48,0.6423,1.6024,1.6131,1.5449,N/A,8.1632,1269.02,N/A,1.9975,N/A,1.7936,N/A,6.3722
21/09/1999,1.0388,108.72,0.6383,1.6048,1.6083,1.5326,N/A,8.0684,1249.1,N/A,1.9783,N/A,1.7649,N/A,6.309
20/09/1999,1.0406,112.08,0.641,1.6049,1.6168,1.5363,N/A,8.0802,1249.12,N/A,1.9929,N/A,1.7675,N/A,6.3336
17/09/1999,1.0397,110.66,0.6423,1.6047,1.6013,1.528,N/A,8.0706,1250.34,N/A,1.9757,N/A,1.7601,N/A,6.3442
16/09/1999,1.0372,108.08,0.6416,1.6032,1.6028,1.5324,N/A,8.0533,1243.21,N/A,1.979,N/A,1.7561,N/A,6.3684
15/09/1999,1.0369,107.94,0.6462,1.6032,1.5985,1.5325,N/A,8.0536,1236.07,N/A,1.9808,N/A,1.7501,N/A,6.312
14/09/1999,1.0362,110.25,0.6468,1.6046,1.5826,1.5235,N/A,8.0461,1236.44,N/A,1.9538,N/A,1.7498,N/A,6.2991
13/09/1999,1.0342,109.85,0.6407,1.6056,1.5771,1.524,N/A,8.0317,1231.4,N/A,1.938,N/A,1.7422,N/A,6.2791
10/09/1999,1.052,115,0.6463,1.6025,1.6144,1.5578,N/A,8.1698,1254.57,N/A,1.9745,N/A,1.7796,N/A,6.4452
9/09/1999,1.0592,115.36,0.6513,1.6002,1.6282,1.5731,N/A,8.225,1260.86,N/A,2.0066,N/A,1.7885,N/A,6.4591
8/09/1999,1.0613,117.49,0.6536,1.5993,1.635,1.5813,N/A,8.241,1267.9,N/A,2.0104,N/A,1.7982,N/A,6.4616
7/09/1999,1.0565,117.44,0.6576,1.5989,1.6392,1.5729,N/A,8.206,1261.17,N/A,2.0137,N/A,1.7893,N/A,6.3797
6/09/1999,1.0594,116.3,0.6607,1.5978,1.6446,1.5788,N/A,8.2251,1263.04,N/A,2.0498,N/A,1.7889,N/A,6.4466
3/09/1999,1.0682,117.32,0.6634,1.5969,1.6556,1.5988,N/A,8.2932,1272.17,N/A,2.0612,N/A,1.8025,N/A,6.4359
2/09/1999,1.0662,116.16,0.6631,1.5991,1.6558,1.5878,N/A,8.2793,1268.84,N/A,2.0484,N/A,1.7961,N/A,6.4304
1/09/1999,1.0613,116,0.6593,1.6004,1.6649,1.5852,N/A,8.2404,1257.2,N/A,2.0636,N/A,1.7863,N/A,6.4347
31/08/1999,1.0573,115.53,0.6585,1.5997,1.6564,1.5753,N/A,8.2109,1247.5,N/A,2.0439,N/A,1.7787,N/A,6.4302
30/08/1999,1.0454,116.1,0.6582,1.6019,1.6501,1.5547,N/A,8.1165,1237.85,N/A,2.0358,N/A,1.764,N/A,6.3696
27/08/1999,1.045,116.68,0.6588,1.6014,1.6488,1.5619,N/A,8.1147,1235.83,N/A,2.0341,N/A,1.7636,N/A,6.3679
26/08/1999,1.0452,116.38,0.6574,1.602,1.6539,1.5698,N/A,8.112,1243.6,N/A,2.0299,N/A,1.767,N/A,6.3652
25/08/1999,1.0433,115.7,0.6572,1.601,1.6512,1.5576,N/A,8.0998,1243.03,N/A,2.0246,N/A,1.7642,N/A,6.3693
24/08/1999,1.0512,117.42,0.6576,1.6009,1.6463,1.5735,N/A,8.1647,1260.23,N/A,1.9951,N/A,1.7766,N/A,6.4085
23/08/1999,1.0606,118.03,0.658,1.5973,1.6639,1.5873,N/A,8.2354,1270.01,N/A,1.9934,N/A,1.7823,N/A,6.4521
20/08/1999,1.0667,119.16,0.659,1.5975,1.6763,1.5971,N/A,8.1659,1261.05,N/A,2.0096,N/A,1.7622,N/A,6.4469
19/08/1999,1.0517,117.02,0.6556,1.5997,1.655,1.5649,N/A,8.1659,1261.05,N/A,1.9828,N/A,1.7622,N/A,6.4469
18/08/1999,1.0517,118.9,0.6556,1.6016,1.6351,1.5604,N/A,8.1685,1265.21,N/A,1.9977,N/A,1.7634,N/A,6.4373
17/08/1999,1.0527,120.34,0.6584,1.6012,1.6242,1.5575,N/A,8.1718,1268.91,N/A,2.0044,N/A,1.7702,N/A,6.4255
16/08/1999,1.0553,121.28,0.6585,1.602,1.6184,1.5607,N/A,8.1919,1269.29,N/A,1.9881,N/A,1.7626,N/A,6.4538
13/08/1999,1.0667,122.41,0.6619,1.6015,1.6383,1.5826,N/A,8.2845,1287.91,N/A,2.012,N/A,1.7861,N/A,6.4998
12/08/1999,1.0638,123.25,0.6614,1.6023,1.639,1.5816,N/A,8.2591,1282.06,N/A,2.0093,N/A,1.7832,N/A,6.5211
11/08/1999,1.0668,122.92,0.6623,1.6023,1.6453,1.5926,N/A,8.2797,1281.82,N/A,2.0185,N/A,1.7833,N/A,6.5587
10/08/1999,1.0737,123.25,0.6655,1.6003,1.6476,1.6129,N/A,8.3392,1288.08,N/A,2.0294,N/A,1.7878,N/A,6.621
9/08/1999,1.0705,123.37,0.6665,1.5993,1.6449,1.6056,N/A,8.3096,1282.94,N/A,2.0303,N/A,1.7839,N/A,6.6019
6/08/1999,1.074,123.13,0.665,1.6019,1.6459,1.6108,N/A,8.3384,1289.52,N/A,2.0304,N/A,1.7898,N/A,6.6357
5/08/1999,1.0791,123.37,0.667,1.5986,1.6449,1.6102,N/A,8.3762,1296.48,N/A,2.025,N/A,1.8085,N/A,6.6494
4/08/1999,1.0761,123.39,0.6627,1.6002,1.633,1.6114,N/A,8.3533,1291.8,N/A,2.005,N/A,1.8053,N/A,6.636
3/08/1999,1.0645,122.69,0.6588,1.5994,1.6293,1.5944,N/A,8.2655,1275.64,N/A,2.0145,N/A,1.7926,N/A,6.6208
2/08/1999,1.0665,121.88,0.6591,1.5963,1.6441,1.6093,N/A,8.2757,1279.38,N/A,2.0252,N/A,1.7906,N/A,6.615
30/07/1999,1.0694,123.19,0.6598,1.5976,1.6405,1.6099,N/A,8.3019,1287.21,N/A,2.0168,N/A,1.8023,N/A,6.5779
29/07/1999,1.068,123.18,0.6665,1.5979,1.6455,1.6114,N/A,8.288,1285.81,N/A,2.0242,N/A,1.8041,N/A,6.5447
28/07/1999,1.0603,123.15,0.6683,1.5986,1.6465,1.6042,N/A,8.232,1270.39,N/A,2.0279,N/A,1.7808,N/A,6.5303
27/07/1999,1.0627,124.27,0.668,1.6,1.648,1.6038,N/A,8.2482,1279.08,N/A,2.0292,N/A,1.7939,N/A,6.5186
26/07/1999,1.0698,123.8,0.6731,1.6066,1.6483,1.6203,N/A,8.3066,1293.7,N/A,2.0244,N/A,1.8011,N/A,6.5632
23/07/1999,1.0496,121.96,0.6634,1.6053,1.6175,1.582,N/A,8.1467,1268.4,N/A,1.978,N/A,1.7822,N/A,6.4199
22/07/1999,1.0499,124.06,0.6642,1.6068,1.6199,1.5776,N/A,8.1501,1268.93,N/A,1.9818,N/A,1.7861,N/A,6.385
21/07/1999,1.0462,124.2,0.6653,1.6059,1.6235,1.5656,N/A,8.1195,1257.72,N/A,2.0023,N/A,1.7757,N/A,6.4027
20/07/1999,1.041,123.09,0.6618,1.6038,1.5963,1.5507,N/A,8.0739,1241.15,N/A,1.9891,N/A,1.7673,N/A,6.401
19/07/1999,1.0146,121.6,0.6511,1.6067,1.5438,1.5123,N/A,7.8727,1204.78,N/A,1.94,N/A,1.7279,N/A,6.2459
16/07/1999,1.0202,123.15,0.6509,1.6059,1.5459,1.5136,N/A,7.9194,1207.94,N/A,1.947,N/A,1.7409,N/A,6.2627
15/07/1999,1.0201,123.04,0.6513,1.6055,1.5435,1.5109,N/A,7.9153,1206.72,N/A,1.9514,N/A,1.7331,N/A,6.2762
14/07/1999,1.0168,122.97,0.6523,1.6043,1.541,1.5116,N/A,7.9013,1196.9,N/A,1.946,N/A,1.7318,N/A,6.2465
13/07/1999,1.0183,123.83,0.6538,1.6031,1.5391,1.5097,N/A,7.9013,1196.9,N/A,1.946,N/A,1.7318,N/A,6.2465
12/07/1999,1.0124,123.82,0.6527,1.6072,1.5296,1.4967,N/A,7.8592,1198.3,N/A,1.9306,N/A,1.7206,N/A,6.2387
9/07/1999,1.0204,124.66,0.6577,1.6065,1.5289,1.5003,N/A,7.9154,1210.8,N/A,1.9327,N/A,1.7334,N/A,6.2014
8/07/1999,1.0182,124.72,0.6544,1.6029,1.5342,1.4967,N/A,7.8998,1201.87,N/A,1.9465,N/A,1.7286,N/A,6.1703
7/07/1999,1.0222,124.77,0.6563,1.6034,1.5417,1.5018,N/A,7.9323,1198.08,N/A,1.9496,N/A,1.7334,N/A,6.1706
6/07/1999,1.0221,124.87,0.6514,1.604,1.5274,1.4984,N/A,7.9323,1193.77,N/A,1.9244,N/A,1.7372,N/A,6.1494
5/07/1999,1.0232,125.18,0.6491,1.6055,1.537,1.4985,N/A,7.9408,1190.73,N/A,1.9327,N/A,1.737,N/A,6.1583
2/07/1999,1.0241,123.93,0.6498,1.606,1.5347,1.5066,N/A,7.9507,1193.07,N/A,1.9242,N/A,1.7409,N/A,6.1892
1/07/1999,1.0264,124.12,0.6502,1.6043,1.5336,1.5035,N/A,7.9614,1195.07,N/A,1.9164,N/A,1.7429,N/A,6.162
30/06/1999,1.0328,124.82,0.6563,1.6034,1.5598,1.5262,N/A,8.0116,1195.47,N/A,1.9404,N/A,1.7558,N/A,6.2621
29/06/1999,1.0364,125.3,0.6544,1.6012,1.5775,1.5258,N/A,8.038,1199.03,N/A,1.9503,N/A,1.7658,N/A,6.2754
28/06/1999,1.0388,125.96,0.6564,1.5995,1.5781,1.5242,N/A,8.059,1201.2,N/A,1.9428,N/A,1.7706,N/A,6.2967
25/06/1999,1.0443,126.8,0.6578,1.5995,1.5746,1.5353,N/A,8.1026,1206.17,N/A,1.9471,N/A,1.7775,N/A,6.3093
24/06/1999,1.0321,126.05,0.6533,1.5977,1.5672,1.5165,N/A,8.0133,1195.35,N/A,1.9246,N/A,1.757,N/A,6.2271
23/06/1999,1.028,125.55,0.6511,1.597,1.5689,1.5104,N/A,7.9907,1197.38,N/A,1.9328,N/A,1.7526,N/A,6.1853
22/06/1999,1.0313,125.6,0.6498,1.5952,1.5847,1.5176,N/A,8.0028,1195.57,N/A,1.9519,N/A,1.7532,N/A,6.1784
21/06/1999,1.0339,126.3,0.6506,1.5967,1.5804,1.5119,N/A,8.0239,1205.71,N/A,1.9515,N/A,1.7677,N/A,6.2263
18/06/1999,1.0388,124.52,0.6506,1.5969,1.5907,1.5215,N/A,8.0564,1208.06,N/A,1.9515,N/A,1.7709,N/A,6.1964
17/06/1999,1.034,123.97,0.6481,1.5976,1.569,1.5046,N/A,8.02,1206.26,N/A,1.9309,N/A,1.7598,N/A,6.2867
16/06/1999,1.0345,124.4,0.651,1.5944,1.5754,1.5138,N/A,8.0221,1204.21,N/A,1.9501,N/A,1.7637,N/A,6.3409
15/06/1999,1.0392,125.27,0.6501,1.5941,1.5735,1.5207,N/A,8.0626,1211.31,N/A,1.9427,N/A,1.7778,N/A,6.337
14/06/1999,1.0437,125.42,0.6473,1.5952,1.5765,1.5234,N/A,8.0951,1221.01,N/A,1.9457,N/A,1.788,N/A,6.3509
11/06/1999,1.0474,124.09,0.6506,1.597,1.5796,1.5273,N/A,8.1243,1222.62,N/A,1.9419,N/A,1.7926,N/A,6.4077
10/06/1999,1.0474,124.5,0.6538,1.5947,1.5834,1.5395,N/A,8.1256,1222.5,N/A,1.9572,N/A,1.7956,N/A,6.4263
9/06/1999,1.0466,124.48,0.6523,1.5914,1.5777,1.5413,N/A,8.1194,1220.22,N/A,1.9568,N/A,1.7922,N/A,6.4012
8/06/1999,1.0385,125.99,0.6489,1.5909,1.5732,1.5242,N/A,8.0561,1223.47,N/A,1.9549,N/A,1.7786,N/A,6.3209
7/06/1999,1.0316,124.7,0.6414,1.5858,1.5621,1.5148,N/A,8.005,1221.31,N/A,1.9209,N/A,1.7793,N/A,6.3295
4/06/1999,1.0315,125.45,0.6412,1.5877,1.5837,1.5233,N/A,8.0018,1221.16,N/A,1.9444,N/A,1.7811,N/A,6.3747
3/06/1999,1.0382,125.8,0.6458,1.5928,1.6082,1.5344,N/A,8.0522,1229.95,N/A,1.98,N/A,1.7922,N/A,6.4472
2/06/1999,1.0382,125.71,0.6443,1.5912,1.6075,1.54,N/A,8.048,1231.11,N/A,1.9689,N/A,1.7907,N/A,6.4332
1/06/1999,1.0434,126.35,0.6505,1.5928,1.6187,1.5405,N/A,8.0924,1238.67,N/A,1.9661,N/A,1.798,N/A,6.4821
31/05/1999,1.0456,127.18,0.6524,1.5943,1.6074,1.5411,N/A,8.1078,1240.33,N/A,1.9531,N/A,1.8056,N/A,6.4984
28/05/1999,1.0479,126.7,0.6546,1.5941,1.6046,1.5463,N/A,8.1248,1242.42,N/A,1.9557,N/A,1.8076,N/A,6.5545
27/05/1999,1.0473,128.05,0.6551,1.5939,1.6057,1.5374,N/A,8.1219,1244.78,N/A,1.9543,N/A,1.8136,N/A,6.5535
26/05/1999,1.0535,128.77,0.658,1.5949,1.6205,1.5446,N/A,8.1688,1254.72,N/A,1.9717,N/A,1.8247,N/A,6.6004
25/05/1999,1.0627,130.41,0.6634,1.5964,1.6134,1.5481,N/A,8.2392,1260.83,N/A,1.9494,N/A,1.8314,N/A,6.6299
24/05/1999,1.0585,130.86,0.6617,1.6023,1.6103,1.5458,N/A,8.2083,1258.88,N/A,1.9454,N/A,1.8223,N/A,6.5812
21/05/1999,1.0572,131.25,0.6583,1.6034,1.5906,1.5442,N/A,8.1967,1261.38,N/A,1.9285,N/A,1.819,N/A,6.5467
20/05/1999,1.0639,132.16,0.6591,1.602,1.6083,1.5593,N/A,8.2498,1275.34,N/A,1.9372,N/A,1.832,N/A,6.6175
19/05/1999,1.0634,132.4,0.6569,1.6017,1.6051,1.5598,N/A,8.2433,1275.34,N/A,1.9268,N/A,1.831,N/A,6.5798
18/05/1999,1.069,131.62,0.6592,1.6023,1.5896,1.5585,N/A,8.2883,1283.34,N/A,1.9032,N/A,1.8296,N/A,6.5927
17/05/1999,1.0685,131.47,0.6598,1.6023,1.6117,1.5683,N/A,8.2846,1289.65,N/A,1.9175,N/A,1.8296,N/A,6.6434
14/05/1999,1.0676,130.78,0.6601,1.602,1.6051,1.5561,N/A,8.2729,1289.01,N/A,1.9103,N/A,1.8274,N/A,6.5904
13/05/1999,1.0622,129.2,0.656,1.6013,1.5891,1.554,N/A,8.2324,1281.02,N/A,1.8992,N/A,1.8107,N/A,6.6398
12/05/1999,1.0645,128.88,0.6577,1.6052,1.5961,1.5495,N/A,8.2498,1283.2,N/A,1.9004,N/A,1.8089,N/A,6.6046
11/05/1999,1.0732,129.97,0.6619,1.6082,1.597,1.5618,N/A,8.323,1286.89,N/A,1.9125,N/A,1.8238,N/A,6.6361
10/05/1999,1.0735,129.82,0.6604,1.6075,1.6012,1.5662,N/A,8.321,1289.16,N/A,1.9183,N/A,1.824,N/A,6.594
7/05/1999,1.0786,130.13,0.661,1.6078,1.6122,1.5725,N/A,8.3593,1296.9,N/A,1.9233,N/A,1.8318,N/A,6.6226
6/05/1999,1.0799,130.6,0.6601,1.608,1.6107,1.563,N/A,8.3697,1298.46,N/A,1.9144,N/A,1.8373,N/A,6.5728
5/05/1999,1.0667,128.78,0.6552,1.6041,1.6194,1.5535,N/A,8.2654,1276.93,N/A,1.9171,N/A,1.8119,N/A,6.4989
4/05/1999,1.0564,128.04,0.6553,1.6098,1.5996,1.5343,N/A,8.1877,1264.19,N/A,1.8933,N/A,1.8006,N/A,6.4196
